본부,사업소,충전소명,충전기ID,충전기용량,충전기명,충전소구분,충전방식
부산울산,양산,양산서창대동이미지타운1단지,5121,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,양산서창대동이미지타운1단지,5122,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,양산서창대동이미지타운1단지,5123,7,완속03,아파트용,BC타입5핀(완속)
부산울산,양산,이지더원1차에듀파크,5776,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,이지더원1차에듀파크,5777,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,이지더원1차에듀파크,5778,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,양산시청,6088,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산시청,6089,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산웅상출장소,6090,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산주민편익시설,6091,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산주민편익시설,6092,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,대방노블랜드 연리지3차,3413,50,급속02,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,대방노블랜드 연리지3차,3417,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,대방노블랜드 연리지3차,3418,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,대방노블랜드 연리지3차,3419,7,완속03,아파트용,BC타입5핀(완속)
부산울산,양산,선우2차 아파트,6631,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,신창비바패밀리아파트,6632,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,신창비바패밀리아파트,6633,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,신창비바패밀리아파트,6634,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,신창비바패밀리아파트,6635,7,완속03,아파트용,BC타입5핀(완속)
부산울산,양산,신창비바패밀리아파트,6636,7,완속04,아파트용,BC타입5핀(완속)
부산울산,양산,양산가촌휴먼시아,6637,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산가촌휴먼시아,6638,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,양산가촌휴먼시아,6639,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,양산가촌휴먼시아,6640,7,완속03,아파트용,BC타입5핀(완속)
부산울산,양산,양산2차e편한세상,7004,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산2차e편한세상,7005,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,로즈힐아파트,7235,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,로즈힐아파트,7236,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,로즈힐아파트,7237,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,로즈힐아파트,7238,7,완속03,아파트용,BC타입5핀(완속)
부산울산,양산,양산신도시현진에버빌,7359,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산신도시현진에버빌,7360,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,강서주민편익시설,8157,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산시 제2청사,8162,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산시 제2청사,8163,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,호포차량기지,8153,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,호포차량기지,8154,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,삼호동 제1공영주차장,8170,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,경보1차 아파트,8232,7,완속01,아파트용,C타입5핀(완속)
부산울산,양산,남양산역 반도유보라 아이비파크6.0,8289,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,남양산역 반도유보라 아이비파크6.0,8290,7,완속02,아파트용,C타입5핀(완속)
부산울산,양산,남양산역 반도유보라 아이비파크6.0,8291,7,완속03,아파트용,C타입5핀(완속)
부산울산,양산,남양산역 반도유보라 아이비파크6.0,8292,7,완속04,아파트용,BC타입5핀(완속)
부산울산,양산,남양산역 반도유보라 아이비파크6.0,8293,7,완속05,아파트용,C타입5핀(완속)
부산울산,양산,양산대방노블랜드5차에듀카운티,8398,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산대방노블랜드5차에듀카운티,8399,7,완속01,아파트용,C타입5핀(완속)
부산울산,양산,양산대방노블랜드5차에듀카운티,8400,7,완속02,아파트용,C타입5핀(완속)
부산울산,양산,양산대방노블랜드5차에듀카운티,8401,7,완속03,아파트용,C타입5핀(완속)
부산울산,양산,부산대양산캠퍼스역 실내주차장,9648,50,급속01,공용,DC콤보(급속)
부산울산,양산,부산대양산캠퍼스역 실내주차장,9649,50,급속02,공용,DC콤보(급속)
부산울산,양산,2호선 양산역,9651,50,급속01,공용,DC콤보(급속)
부산울산,양산,2호선 양산역,9652,50,급속02,공용,DC콤보(급속)
부산울산,양산,남양산역,9654,50,급속01,공용,DC콤보(급속)
부산울산,양산,남양산역,9655,50,급속02,공용,DC콤보(급속)
부산울산,양산,범어대동타운,9945,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,범어대동타운,9946,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,교동일동미라주아파트,9957,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,교동일동미라주아파트,9958,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,대승하이아트2차,1680,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,대승하이아트2차,1681,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,대승하이아트2차,1682,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,반도유보라2차 아파트,1683,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,반도유보라2차 아파트,1684,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,반도유보라2차 아파트,1685,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,상록경남아너스빌,1686,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,상록경남아너스빌,1687,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,양산웅상신원아침도시,1688,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,양산웅상신원아침도시,1689,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,양산웅상신원아침도시,1690,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,양산웅상신원아침도시,1691,7,완속03,아파트용,BC타입5핀(완속)
부산울산,양산,통도사(부산) 휴게소,11951,100,급속01,공용,DC콤보(급속)
부산울산,양산,통도사(부산) 휴게소,11952,100,급속02,공용,DC콤보(급속)
부산울산,양산,통도사(부산) 휴게소,11953,100,급속03,공용,DC콤보(급속)
부산울산,양산,통도사(부산) 휴게소,11954,100,급속04,공용,DC콤보(급속)
부산울산,양산,양산(서울) 휴게소,11955,100,급속01,공용,DC콤보(급속)
부산울산,양산,양산(서울) 휴게소,11956,100,급속02,공용,DC콤보(급속)
부산울산,양산,양산(서울) 휴게소,11957,100,급속03,공용,DC콤보(급속)
부산울산,양산,양산(서울) 휴게소,11958,100,급속04,공용,DC콤보(급속)
부산울산,양산,e편한세상남양산2차,2751,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,e편한세상남양산2차,2752,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,e편한세상남양산2차,2753,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,e편한세상남양산2차,2754,7,완속03,아파트용,BC타입5핀(완속)
부산울산,양산,반도유보라3차,2755,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,양산,반도유보라3차,2756,7,완속01,아파트용,BC타입5핀(완속)
부산울산,양산,반도유보라3차,2757,7,완속02,아파트용,BC타입5핀(완속)
부산울산,양산,반도유보라3차,2758,7,완속03,아파트용,BC타입5핀(완속)
부산울산,영도,태종대공원입구 주차장,6093,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,영도,태종대공원입구 주차장,6094,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,영도,국립 해양박물관,8177,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,영도,국립 해양박물관,8178,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,영도,국립 해양박물관,8179,50,급속03,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,영도,국립 해양박물관,8180,50,급속04,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,영도,영도지사,1114,7,완속03,업무용,BC타입5핀(완속)
부산울산,영도,영도지사,1115,7,완속04,업무용,BC타입5핀(완속)
부산울산,영도,영도지사,1373,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
부산울산,영도,영도지사,198,7,완속01,업무용,BC타입5핀(완속)
부산울산,영도,영도지사,457,7,완속02,업무용,BC타입5핀(완속)
부산울산,울산,무거위브자이 아파트,3402,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,무거위브자이 아파트,3403,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,무거위브자이 아파트,3404,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,무거위브자이 아파트,3405,7,완속03,아파트용,BC타입5핀(완속)
부산울산,울산,문수데시앙1단지 아파트,3406,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,문수데시앙1단지 아파트,3407,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,문수마을동문굿모닝힐 아파트,3408,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,문수마을동문굿모닝힐 아파트,3409,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,문수마을동문굿모닝힐 아파트,3410,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,협성현대 아파트,3411,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,동원로얄듀크2차 아파트,5110,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,동원로얄듀크2차 아파트,5111,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,동원로얄듀크2차 아파트,5112,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,동원로얄듀크2차 아파트,5113,7,완속03,아파트용,BC타입5핀(완속)
부산울산,울산,문수데시앙2단지,5114,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,문수데시앙2단지,5115,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,문수로아이파크1단지,5116,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,에일린의뜰3차,5117,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,에일린의뜰3차,5118,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,에일린의뜰3차,5119,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,다운동아 아파트,5771,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,다운동아 아파트,5772,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,다운동아 아파트,5773,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,다운동아 아파트,5774,7,완속03,아파트용,BC타입5핀(완속)
부산울산,울산,아데라움 아파트,5775,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,울산 남구청,6803,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,동천체육관 주차장,6884,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,동천체육관 주차장,6885,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,동천체육관 주차장,6886,50,급속03,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,동천체육관 주차장,6887,50,급속04,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,동천체육관 주차장,6888,50,급속05,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,구영코아루아파트,6932,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,구영코아루아파트,6933,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,롯데캐슬골드2단지아파트,6970,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,롯데캐슬골드2단지아파트,6971,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,롯데캐슬골드2단지아파트,6972,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,롯데캐슬골드2단지아파트,6973,7,완속03,아파트용,BC타입5핀(완속)
부산울산,울산,롯데캐슬골드2단지아파트,6974,7,완속04,아파트용,BC타입5핀(완속)
부산울산,울산,삼산 한화 꿈에그린2단지,7263,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,삼산 한화 꿈에그린2단지,7264,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,구영강변디아채,7339,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,구영강변디아채,7340,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,경동태원하이빌,7449,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,우정혁신LH2단지,7560,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,우정혁신LH2단지,7561,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,우정혁신LH2단지,7562,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,진하공영주차장,8165,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,진하공영주차장,8166,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,진하공영주차장,8167,50,급속03,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,회야강 소공원 공영주차장,8171,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,회야강 소공원 공영주차장,8172,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,회야강 소공원 공영주차장,8173,50,급속03,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,대운산3 공영주차장,8175,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,대운산3 공영주차장,8176,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,울산대공원 정문주차장,1211,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,울산대공원 정문주차장,1212,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,울산대공원 남문주차장,1213,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,울산대공원 남문주차장,1214,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,범서읍사무소,1215,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,범서읍사무소,1216,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,문화공원 지하주차장,9631,50,급속01,공용,DC콤보(급속)
부산울산,울산,울산지사(공용),201,7,완속02,공용,BC타입5핀(완속)
부산울산,울산,울주군 남부통합보건소,10814,50,급속01,공용,DC콤보(급속)
부산울산,울산,울주군 남부통합보건소,10815,50,급속02,공용,DC콤보(급속)
부산울산,울산,울산구치소,11241,50,급속01,공용,DC콤보(급속)
부산울산,울산,울산구치소,11242,50,급속02,공용,DC콤보(급속)
부산울산,울산,남외푸르지오1차,1675,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,남외푸르지오1차,1676,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,남외푸르지오1차,1677,7,완속02,아파트용,BC타입5핀(완속)
부산울산,울산,남외푸르지오1차,1678,7,완속03,아파트용,BC타입5핀(완속)
부산울산,울산,무거동롯데캐슬,1679,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,울산지사,1094,7,완속04,업무용,BC타입5핀(완속)
부산울산,울산,울산지사,1095,7,완속05,업무용,BC타입5핀(완속)
부산울산,울산,울산지사,1096,7,완속06,업무용,BC타입5핀(완속)
부산울산,울산,울산지사,199,50,급속01,업무용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,울산지사,200,7,완속01,업무용,BC타입5핀(완속)
부산울산,울산,울산지사,458,7,완속03,업무용,BC타입5핀(완속)
부산울산,울산,우정혁신LH3단지,2748,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,울산,우정혁신LH3단지,2749,7,완속01,아파트용,BC타입5핀(완속)
부산울산,울산,우정혁신LH3단지,2750,7,완속02,아파트용,BC타입5핀(완속)
부산울산,중부산,대신 롯데캐슬,3455,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,대신 롯데캐슬,3456,7,완속01,아파트용,BC타입5핀(완속)
부산울산,중부산,대신 롯데캐슬,3457,7,완속02,아파트용,BC타입5핀(완속)
부산울산,중부산,대신 롯데캐슬,3458,7,완속03,아파트용,BC타입5핀(완속)
부산울산,중부산,다대현대 아파트,5052,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,다대현대 아파트,5053,50,급속02,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,다대현대 아파트,5054,7,완속01,아파트용,BC타입5핀(완속)
부산울산,중부산,다대현대 아파트,5055,7,완속02,아파트용,BC타입5핀(완속)
부산울산,중부산,다대현대 아파트,5056,7,완속03,아파트용,BC타입5핀(완속)
부산울산,중부산,다대현대 아파트,5057,7,완속04,아파트용,BC타입5핀(완속)
부산울산,중부산,다대현대 아파트,5058,7,완속05,아파트용,BC타입5핀(완속)
부산울산,중부산,다대현대 아파트,5059,7,완속06,아파트용,BC타입5핀(완속)
부산울산,중부산,당리혜성 아파트,5060,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,당리혜성 아파트,5061,7,완속01,아파트용,BC타입5핀(완속)
부산울산,중부산,괴정신익타운 아파트,5781,7,완속01,아파트용,BC타입5핀(완속)
부산울산,중부산,괴정신익타운 아파트,5782,7,완속02,아파트용,BC타입5핀(완속)
부산울산,중부산,을숙도 공영주차장,6797,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,을숙도 공영주차장,6798,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,부민e-편한세상,7152,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,부민e-편한세상,7153,7,완속01,아파트용,BC타입5핀(완속)
부산울산,중부산,부민e-편한세상,7154,7,완속02,아파트용,BC타입5핀(완속)
부산울산,중부산,부민e-편한세상,7155,7,완속03,아파트용,BC타입5핀(완속)
부산울산,중부산,부산 중구청,1222,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,송도현대아파트,9837,7,완속01,아파트용,BC타입5핀(완속)
부산울산,중부산,사하구 제2청사,9939,50,급속01,공용,DC콤보(급속)
부산울산,중부산,사하구 제2청사,9940,50,급속02,공용,DC콤보(급속)
부산울산,중부산,낙동강하구에코센터,10805,50,급속01,공용,DC콤보(급속)
부산울산,중부산,국민건강보험공단,11266,50,급속01,공용,DC콤보(급속)
부산울산,중부산,오르미 복합문화주차타워,11267,100,급속01,공용,DC콤보(급속)
부산울산,중부산,부산국제수산물유통시설관리사업소,11268,100,급속01,공용,DC콤보(급속)
부산울산,중부산,부산국제수산물유통시설관리사업소,11269,100,급속02,공용,DC콤보(급속)
부산울산,중부산,남부건설본부,11900,7,완속01,업무용,BC타입5핀(완속)
부산울산,중부산,남부건설본부,11902,7,완속02,업무용,BC타입5핀(완속)
부산울산,중부산,남부건설본부,11903,7,완속03,업무용,BC타입5핀(완속)
부산울산,중부산,중부산지사,1103,50,급속02,업무용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,중부산지사,1104,7,완속04,업무용,BC타입5핀(완속)
부산울산,중부산,중부산지사,1105,7,완속05,업무용,BC타입5핀(완속)
부산울산,중부산,중부산지사,1106,7,완속06,업무용,BC타입5핀(완속)
부산울산,중부산,중부산지사,1107,7,완속07,업무용,BC타입5핀(완속)
부산울산,중부산,중부산지사,202,7,완속01,업무용,BC타입5핀(완속)
부산울산,중부산,중부산지사,459,50,급속01,업무용,DC콤보(급속)
부산울산,중부산,중부산지사,460,7,완속02,업무용,BC타입5핀(완속)
부산울산,중부산,중부산지사,461,7,완속03,업무용,BC타입5핀(완속)
부산울산,중부산,구평한신휴플러스,2773,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
부산울산,중부산,구평한신휴플러스,2774,7,완속01,아파트용,BC타입5핀(완속)
부산울산,중부산,구평한신휴플러스,2775,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,강북성북지사(공용),10263,50,급속04,공용,DC콤보(급속)
서울,강북성북,강북성북지사(공용),11315,100,급속05,공용,DC콤보(급속)
서울,강북성북,강북성북지사(공용),11316,100,급속06,공용,DC콤보(급속)
서울,강북성북,강북성북지사(공용),1385,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,강북성북지사(공용),1386,50,급속03,공용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,강북성북지사(공용),317,7,완속06,공용,BC타입5핀(완속)
서울,강북성북,강북성북지사(공용),318,7,완속07,공용,BC타입5핀(완속)
서울,강북성북,강북성북지사(공용),40,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,래미안미아1차 아파트,3107,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,래미안미아1차 아파트,3108,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,보문하우스토리,3109,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,석관두산 아파트,3110,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,석관두산 아파트,3111,50,급속02,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,석관두산 아파트,3112,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,석관두산 아파트,3113,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,정릉e편한세상 아파트,3114,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,정릉e편한세상 아파트,3115,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,정릉e편한세상 아파트,3116,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,삼선푸르지오 아파트,4108,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,삼선푸르지오 아파트,4109,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,삼선푸르지오 아파트,4110,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,삼선푸르지오 아파트,8059,7,완속03,아파트용,BC타입5핀(완속)
서울,강북성북,고려대학교,646,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,고려대학교,647,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,고려대학교(자연과학),648,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,고려대학교(자연과학),841,7,완속01,공용,BC타입5핀(완속)
서울,강북성북,브라운스톤돈암아파트,6269,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,브라운스톤돈암아파트,6270,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,정릉풍림아이원,6271,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,정릉풍림아이원,6272,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,정릉풍림아이원,6273,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,삼선 SK뷰 아파트,6524,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,삼선 SK뷰 아파트,6525,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,삼선 SK뷰 아파트,6526,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,해모로아파트,6527,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,대림 샹그레빌,7031,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,대림 샹그레빌,7032,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,대림 샹그레빌,7033,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,돈암더샵아파트,7189,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,종암삼성래미안,7298,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,효성네오인텔리안,7633,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,효성네오인텔리안,7634,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,길음래미안3차,7716,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,미아한일유앤아이APT,8016,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,미아한일유앤아이APT,8017,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,국민대학교,8103,50,급속01,공용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,국민대학교,8104,50,급속02,공용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,삼선힐스테이트,8355,7,완속01,아파트용,C타입5핀(완속)
서울,강북성북,삼선힐스테이트,8356,7,완속02,아파트용,C타입5핀(완속)
서울,강북성북,삼선힐스테이트,8357,7,완속03,아파트용,C타입5핀(완속)
서울,강북성북,성북동아에코빌아파트,8631,50,급속01,아파트용,DC차데모+DC콤보+AC3상(급속)
서울,강북성북,성북동아에코빌아파트,8632,7,완속01,아파트용,C타입5핀(완속)
서울,강북성북,성북동아에코빌아파트,8633,7,완속02,아파트용,C타입5핀(완속)
서울,강북성북,성북동아에코빌아파트,8634,7,완속03,아파트용,C타입5핀(완속)
서울,강북성북,강북성북지사,316,7,완속05,업무용,BC타입5핀(완속)
서울,강북성북,강북성북지사,41,7,완속01,업무용,BC타입5핀(완속)
서울,강북성북,강북성북지사,42,7,완속02,업무용,BC타입5핀(완속)
서울,강북성북,강북성북지사,43,7,완속03,업무용,BC타입5핀(완속)
서울,강북성북,강북성북지사,44,7,완속04,업무용,BC타입5핀(완속)
서울,강북성북,강북성북지사,525,7,완속08,업무용,BC타입5핀(완속)
서울,강북성북,강북성북지사,526,7,완속09,업무용,BC타입5핀(완속)
서울,강북성북,돈암현대,8884,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,돈암현대,8885,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,강북문화예술회관,9667,50,급속01,공용,DC콤보(급속)
서울,강북성북,래미안아트리지,9967,7,완속01,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9968,7,완속02,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9969,7,완속03,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9970,7,완속04,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9971,7,완속05,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9972,7,완속06,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9973,7,완속07,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9974,7,완속08,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9975,7,완속09,아파트용,BC타입5핀(완속)
서울,강북성북,래미안아트리지,9976,7,완속10,아파트용,BC타입5핀(완속)
서울,강북성북,북서울꿈의숲,10246,50,급속01,공용,DC콤보(급속)
